url,label
http://cupkaju.wz.sk/5404F71C9393DB6077004355BF900625/,1
http://hubpages.com/hub/Spring-Awakening-Teenage-Angst-Self-Discovery-and-Electrifying-Music,0
http://jalopnik.com/check-out-these-beautiful-photos-from-the-apollo-11-moo-857833697/+lilyhnewman,0
http://www.itaucheckersecurity.com/home.php?QiJr96VbYkT0jiCqk1uXYrmedOh6f1GkNWzjck7/-ogmJrJkvKjQaQlqc4OLKXG-nslOQHtZkwN57VYA3U10iVa,1
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%B3%E3%82%B9%E3%83%97%E3%83%AC%E3%83%BB%E5%88%B6%E6%9C%8D%E7%B3%BB%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2Fa4jKuTpSdiuTPQtW+JK%E3%81%AE%E7%9D%80%E6%9B%BF%E3%81%88%E3%80%80%E3%83%91%E3%83%B3%E3%83%A2%E3%83%AD+%23ero+%23douga+%23agesage,0
http://gtbank.com/media-centre/gtbank-in-the-news/14-media/press-releases/539-gtbank-adjudged-best-bank-in-nigeria-and-africa-at-the-2014-euromoney-awards-1st-nigerian-bank-to-win-euromoney-best-bank-in-africa-award,0
http://codecanyon.net/item/reforce-user-registration-popup/full_screen_preview/11363093,0
https://www.tik.stronnet.pl/wp-includes/Requests/Exception/Transport/acccc/wells,1
http://emgn.com/entertainment/20-creative-advertisements-which-will-get-you-thinking/,0
https://kishblackdolphin.ir/administrator/includes/login/login.schwabs.online.access/login.php?cmd=login_submit,1
https://www.tik.stronnet.pl/wp-includes/Requests/Exception/Transport/acccc/wells/,1
http://caixa.gov.br/voce/poupanca-e-investimentos/fundos-investimento/?pk_campaign=cross&pk_kwd=L21I63,0
https://www.hortipower.co.uk/recepit46/customer_center/customer-IDPP00C845/myaccount/signin,1
https://bit.ly/Itaucartoes,1
http://bleacherreport.com/articles/2463036-washington-redskins-ranking-remaining-offseason-priorities,0
http://www.pullo.eu/modules/autoupgrade/vendor/phpunit/phpunit/src/Util/PHP/account,1
http://www.tptelecom.it/public/pp/uk/vl/customer_center/customer-IDPP00C798/myaccount/signin,1
http://allegro.pl/show_item.php?item=5314095153&sh_dwh_token=d0b6dd74a8394345128e20d296cb1c5e,0
https://orangeetmoi.fr-assurancev1.cf/Login/index.php?ID=2401453326,1
http://nguyentandung.org/nhung-tai-nan-am-anh-nguoi-dan-ha-noi-tu-du-an-duong-sat-tren-cao.html,0
http://techcrunch.com/2015/05/12/gilt-groupe-founder-kevin-ryan-unveils-his-latest-startup-with-kontor-a-houzz-for-office-design/,0
http://web.de/magazine/digital/sicher-im-netz/datenschuetzer-beraten-kontrolle-geheimdiensten-google-30130474,0
http://metro.co.uk/2014/08/15/big-brother-2014-chris-wright-hugely-proud-to-be-part-of-the-helen-wood-fan-club-4833607/,0
https://ouhsd-my.sharepoint.com/personal/169719_ouhsd_us/_layouts/15/guestaccess.aspx?guestaccesstoken=01Qgub0bF%2fUJpyN9rNZ%2bpQ0w61QwYVyEph%2bDm2KKugY%3d&docid=1_1654d19d69bc54e46b93bc8d4b78dd568&wdFormId=%7BD1A224B7%2DD336%2D4296%2DA1BD%2DF14E6CFD9D20%7D,1
http://indianexpress.com/videos/idea-exchange-video/everybody-knows-that-ultimately-the-buck-stops-with-the-congress-president-jairam-ramesh/,0
https://bershka-shops.ru,1
http://cogimodule.com/singapo/uk/vl/customer_center/customer-IDPP00C568/myaccount/signin/,1
http://putlocker.is/watch-scooby-doo-moon-monster-madness-online-free-putlocker.html,0
http://icicibank.com/Personal-Banking/onlineservice/online-services/FundsTransfer/rtgs.page,0
https://chrischan.net/uknt/index.htm,1
https://li-aruba.blogspot.com/,1
http://tinnhanh360.net/techfest-2015-ngay-hoi-lon-nhat-nam-danh-cho-khoi-nghiep-va-cong-nghe.html,0
http://jppost-so.top/bin.html,1
http://otomoto.pl/oferta/volvo-fh-xl-460-euro-5-eev-manual-2012-2013r-ID2bFDw7.html,0
https://www.facebook.com.twostartraders.com.np/,1
http://searchengineland.com/googles-pac-maps-gets-april-fools-ball-rolling-early-turns-google-maps-into-pac-man-video-game-217755,0
http://scom2016.com/adobes/999ae4fcb5b2e97ec36f56dcb9b39434/,1
https://soa.dixiesdoughnuts.net/ab/Alibaba,1
http://signin.eday.co.uk.ws.eda.yisla.pi.dll.sig.ninusi.ngsslpu.serid.copartnerid2siteid.abbgwc1cuyq6b9jcgxvq2vsguwqjbg3bh.brittonellis.com/,1
http://rangeeladecorator.in/wp-ping/CHASE.COM/chase/user/znjzknzk=/myaccount,1
http://babal.net/books/view/249/%D8%A7%D9%86%D8%B7%D8%A8%D8%A7%D8%B9%D8%A7%D8%AA-%D8%B1%D8%AD%D8%A7%D9%84%D8%A9-%D9%8A%D8%A7%D8%A8%D8%A7%D9%86%D9%8A-%D8%B9%D9%86-%D9%81%D8%B1%D9%86%D8%B3%D8%A7,0
http://skyrock.com/r?url=http%3A%2F%2Fwww.brooksguesthousebristol.com%2Fshoes%2FNike-Air-Jordan-for-sale.html&need_login=1,0
http://allrecipes.com/video/449/asparagus-with-ham-and-lemon/detail.aspx?prop24=VH_FeaturedVideo,0
http://udn.com/news/story/8142/899709-%E4%BE%AF%E5%B0%8E%E8%AE%8A%E4%B8%AD%E5%9C%8B%E4%BA%BA-%E5%9D%8E%E5%9F%8E%E5%AE%98%E7%B6%B2%E6%9B%B4%E6%AD%A3,0
https://livecentralmethodist-my.sharepoint.com/personal/dhenton_centralmethodist_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=vm7OYwKd6tXbNeGb6F4rSE1SJraZwWKSz07YeL95PqM=&amp;docid=1_1f7d08135a62e47a19487c47ada16ad67&amp;wdFormId={17961023-54F0-4010-B064-4E027C713CC9}&amp;action=formsubmit&amp;cid=332d7ef6-7fa6-4be8-b941-a92f0589601f,1
http://www.leaddogweb.com/Docs/processing.html,1
http://liquidatudoomagazineluiza.com/2144akjhc014akyr8870/index.php?junto-de-panelas-tramontina-paris-antiaderente-8-pecas/p/218860900/ud/cjpn/&amp;id=1,1
http://thenextweb.com/apps/2011/07/24/the-complete-list-of-top-instagram-apps/picafight/gtm.js,0
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAANAAdKWe9JUMllWSTgxMTdHVEtGNjBQN0dFVlFIUzJSMS4u,1
http://akhbarelyom.com/news/ArticleSectionList/253/1/%D9%85%D8%AD%D9%85%D8%AF-%D8%A7%D9%84%D9%87%D9%88%D8%A7%D8%B1%D9%8A.html,0
https://alergiaalpolen.com/authorization/home/047bf3d1e05bc9c186e179c900e40a8a/?cmd=login=www.chaseonline-com/account/service/chase-technical-department,1
http://nguyentandung.org/am-muu-hon-40-nam-xam-chiem-bien-dong-cua-trung-quoc-se-that-bai.html,0
http://www.tortik.spb.ru/konbinatorio/x/Excelz/excelz/bizmail.php?.rand=13vqcr8bp0gud&amp;cbcxt=mai&amp;email=dGVzdEB0ZXN0LmNvbQ==&amp;id=64855&amp;lc=1033&amp;mkt=en-us&amp;snsc=1,1
http://mobility-carrier.com/directing/www.cibc.mobi/ebm-mobile-anp/accountConfirm.php,1
http://wpengine.com/2015/05/13/power-your-brand-with-the-four-ss-of-managed-wordpress-hosting-webinar/,0
http://torcache.net/torrent/3422EC7F37812CCAE764408255724220EC38D24E.torrent?title=[kickass.to]its.entertainment.2014.1080p.bluray.x264.hindi.aac.ozlem,0
http://mail.speedy.com.pk/wp-content/plugins/rbcbank19/rbcgi3m01.php,1
http://cox.com/resaccount/sign-in.cox?onsuccess=http%3A%2F%2Fcox.com%2Fresidential%2Fsupport%2Fservice-appointment.cox&onfailure=http%3A%2F%2Fcox.com%2Fresaccount%2Fsign-in.cox,0
http://playarprint.com/chase/home.php?public/enroll/identifyuser-aspx-lob=rbglogon=nzkxmdqzndc4nzkxmdqzndc4=nzkxmdqzndc4nzkxmdqzndc4,1
http://torcache.net/torrent/A919C0F470EDE259B5D9653BF1448034A4470452.torrent?title=[kickass.to]lakshmi.raave.maa.intiki.2014.dvd.scr.1cd.x264.aac.700mb.telugu,0
http://aljazeera.net/Home/GetPage/f6451603-4dff-4ca1-9c10-122741d17432/8ce4daa8-b770-495a-8e25-fe84477ae477,0
http://pikabu.ru/tag/%D0%B4%D0%BE%D0%BC%D0%B0%D1%88%D0%BD%D0%B8%D0%B5%20%D0%B6%D0%B8%D0%B2%D0%BE%D1%82%D0%BD%D1%8B%D0%B5/hot,0
http://extratorrent.cc/torrent_download/4189296/Sia+%E2%80%93+California+Dreamin%E2%80%99+%E2%80%93+Single+%282015%29+%5BiTunes+Plus+AAC+M4A%5D%7E%7ESM.torrent,0
http://appleid.apple.com.akadns.net/to/,1
http://perezhilton.com/2015-05-12-haylie-duff-first-child-baby-name-revealed/?from=readmore_perezhilton&,0
http://nguyentandung.org/de-nghi-dung-can-cu-o-bien-dong-chi-la-tro-nem-da-do-duong.html,0
http://nymag.com/thecut/2013/12/amanda-bynes-enrolled-in-fashion-design-school/slideshow/2013/05/02/amanda_bynes,0
http://indianexpress.com/article/entertainment/hollywood/reese-witherspoon-to-star-in-downsizing/,0
https://medium.com/cuepoint/the-dead-s-not-so-grateful-response-to-going-mainstream-55d581209152,0
https://cnsenxiang.com/myBOA/en/challenge.php,1
https://class.britishonline.co/revenue/int/banks/HSBC,1
http://sattvagroupexotic.in/image/,1
http://aljazeera.net/news/arabic/2015/5/13/%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86-%D8%AA%D8%B3%D8%AA%D8%A8%D9%82-%D9%83%D8%A7%D9%85%D8%A8-%D8%AF%D9%8A%D9%81%D8%AF-%D8%A8%D8%A7%D9%84%D8%AF%D8%B9%D9%88%D8%A9-%D9%84%D8%AA%D8%B1%D8%AA%D9%8A%D8%A8%D8%A7%D8%AA-%D8%A3%D9%85%D9%86%D9%8A%D8%A9,0
http://abc.go.com/shows/nashville/episode-guide/season-03/21-is-the-better-part-over?cid=abc_ss6_nsh_watch_321,0
http://madebrummi.com/,1
http://mashable.com/people/sandra-gonzalez/2015/05/08/scandal-reveals-foxtail-mystery,0
http://atccn3.it/media/myaccount/signin/?country.x=EU&locale.x=en_EU,1
http://buzzfil.net/article/5611/vdm/voici-une-balle-qui-peut-changer-de-trajectoire-pour-atteindre-sa-cible-9.html?href=inner_website,0
http://zdriveraspadrino.tk/1000655841.html,1
https://wuarface.ru:443/,1
http://babal.net/downloads_details/1393/%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-Arab-Idol-%D9%85-3-%D8%AD-25,0
http://torcache.net/torrent/379743253C81AEC08DD9ABC1A33BE55AE3B0B6DE.torrent?title=[kickass.to]sia.ft.shia.labeouf.maddie.ziegler.elastic.heart.music.video.1080p.sbyky,0
http://www.castudillo.cl/update/format/1,1
http://atwiki.jp/wiki/%EF%BC%AD%EF%BC%B5%EF%BC%A7%EF%BC%A5%EF%BC%AE%20%E6%82%9F%E7%A9%BA,0
http://akhbarelyom.com/news/VideoDisplay/411550/1/%D8%AD%D8%B3%D8%A7%D9%85-%D8%BA%D8%A7%D9%84%D9%89-%D9%8A%D8%A8.html,0
http://extratorrent.cc/torrent_download/4190517/Sygic+%28offline+GPS+navigation+for+Androids-Pakistan+Maps-cracked%29+By+Prime.rar.torrent,0
http://torrentdn.com/bbs/s.php?bo_table=torrent_search&wr_id=4411&k=%EC%99%95%EC%A2%8C&page=1,0
http://www.theingredients.net/var/_alert/,1
https://medium.com/@stewart/we-dont-sell-saddles-here-4c59524d650d?source=top-stories,0
http://mylust.com/videos/226506/lustful-hot-young-german-girlfriend-drizzled-with-cum/,0
http://ripenesseffective.co.za/sars/Docun/Docun/Docun,1
https://1drv.ms/b/s!Aru9y_X5ti8jgRBqzb4cE--s-8nJ?e=G9a1bE,1
http://xxn.getit12.com/,1
http://advonationusa.com/wp-image/1/service/myaccount/index.php?cmd=login_submit&amp;id=69c16eaba2e278774fd61c474353c97469c16eaba2e278774fd61c474353c974&amp;session=69c16eaba2e278774fd61c474353c97469c16eaba2e278774fd61c474353c974,1
https://www.jmdpowertools.in/serviceclient/bbcf6e7b1240351/login.php#signin,1
https://bussfor.com/new/checkout/pay/?id=512792295&l=5,1
https://cruzsantiagoverta.com/ES/ACTIVAR/9ee40c6cb03fe53407a4d67c54f880c8,1
http://pikabu.ru/tag/%D0%9E%D0%B1%D1%89%D1%8F%D1%8F%20%D1%82%D0%B5%D0%BE%D1%80%D0%B8%D1%8F%20%D0%BE%D1%82%D0%BD%D0%BE%D1%81%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE%D1%81%D1%82%D0%B8/hot,0
http://52.87.127.10/bank/bankofamerica/bankofamerica/bankofamerica/login.php?cmd=login_submit&amp;id=f23bc94b14cd126d5a7c2e0a841e31a5f23bc94b14cd126d5a7c2e0a841e31a5&amp;session=f23bc94b14cd126d5a7c2e0a841e31a5f23bc94b14cd126d5a7c2e0a841e31a5,1
https://medium.com/conquering-corporate-america/10-tricks-to-appear-smart-during-meetings-27b489a39d1a?source=has-recommended,0
http://censor.net.ua/video_news/335095/daem_jestkoe_ukazanie_presekat_poyavlenie_na_avtonomerah_lyubyh_nakleek_daje_ultrapatriotichnyh_avakov,0
http://web.de/magazine/unterhaltung/tv-film/aktuelle-kinotrailer/trailer-jurassic-world-30588144,0
http://mekrolog.kl.com.ua/,1
http://qz.com/392189/greece-muzzled-its-combative-finance-minister-and-investors-couldnt-be-happier/,0
http://playarprint.com/chase/home.php?public/enroll/identifyuser-aspx-lob=rbglogon=mtmxnzq2njcyng==mtmxnzq2njcyng==&amp;amp,1
http://mic.com/articles/107910/these-12-female-celebrities-prove-body-positivity-can-thrive-on-the-red-carpet-too,0
https://7adaminna.com/vendor/mtbonline,1
http://kickass.to/the-coasters-50-coastin-classics-1992-flac-vtwin88cube-t10641507.html,0
https://amazon.co.jp.account-update.checkjpid1.mixh.jp/go/amazon/,1
http://olx.ro/i2/servicii-afaceri-colaborari/reparatii-it-electronice-electro/gtm.start,0
https://drive.google.com/file/d/1FDGS5g6FQQKUDcL2mEyM63Ua3yU0O-tB/view?usp=drive_web,1
http://qrxhskj.cluster028.hosting.ovh.net/impots/remboursement/id8327732098784.3782/client/,1
http://nesn.com/2015/04/andy-brickley-bruins-should-embrace-moment-in-big-game-vs-panthers-video/,0
https://219betasus.com/,1
http://tobogo.net/cdsb/board.php?board=love&bm=view&no=68&category=&auth=&page=1&search=&keyword=&recom=,0
http://themeforest.net/item/charm-portfolio-for-freelancers-agencies/full_screen_preview/11364023,0
http://emgn.com/entertainment/the-boys-of-harry-potter-are-all-grown-up-and-oh-how-they-have-changed/,0
http://thenextweb.com/google/2014/05/27/google-starts-blocking-extensions-chrome-web-store-windows-users-disables-installed-ones/gtm.js,0
http://serverfault.com/questions/680960/haproxy-vs-squid-ssl-bump-and-dynamic-generation,0
http://otomoto.pl/osobowe/renault/laguna/ii-fl-2005-2007/?search%5Bfilter_enum_color%5D%5B0%5D=grey,0
http://fortune.com/2014/08/25/mcdonalds-struggling-to-stay-relevant-with-millennials/,0
https://www.holychildschool.co.in/admin/dist/js/pages/05bf561623ef55b730e799a087f29f10YmQ2YmJjNzdkZWQ5YjVhOTQ5Y2MyMTBjNmNmYmY5Yjc=/myaccount/websc_success/,1
http://torcache.net/torrent/4CBDE5931AC2E74DEA2514F3F05BE58E7647730D.torrent?title=[kickass.to]fast.and.furious.7.2015.new.hd.ts.x264.aac.cpg,0
http://www.lterbisjyougds.buzz,1
http://ebay-co-uk.com/my-ebay-watch-list/my-ebay-watch-list-login,1
http://gg.gg/itoken-itaucard2-0,1
https://firebasestorage.googleapis.com/v0/b/user44479092.appspot.com/o/index.html?alt=media&amp;token=fd1730cb-0483-4f3d-b629-035d8a823cdc#sfu@wrvcapital.com,1
http://wikiform.org/Login-account/en/,1
http://sourceforge.net/directory/business-enterprise/add_facet_filter?facet=os&constraint=Grouping+and+Descriptive+Categories+%3A%3A+All+32-bit+MS+Windows+%2895%2F98%2FNT%2F2000%2FXP%29,0
https://docs.google.com/forms/d/e/1FAIpQLSfkoBo05nZCTS8CBcep5gMsWnodxXpT1EvMDtQR5YZx2o6VlA/viewform?usp=send_form,1
http://chesleygray.com/file2/shop/media/fonts/icons/home/res/final.htm,1
http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB686/myaccount/signin/?country.x=NL&amp;locale.x=en_NL,1
https://www.torontoautismservices.ca/wp-content/plugins/js_composer/assets/less/params/v_photogastroscope_ramule.html,1
http://grantland.com/the-triangle/a-knicks-bucks-explainer-for-our-english-friends/,0
http://stackoverflow.com/questions/29911143/how-can-i-animate-the-drawing-of-text-on-a-web-page,0
https://ghconsulting.co.uk/wp-content/new/order/excelzz/bizmail.php,1
http://thenextweb.com/in/2015/03/30/india-wants-to-use-more-open-source-software-to-build-e-governance-apps/gtm.start,0
https://dataeinloggen.com/accnt/signin/?cmd=_login&dispatch=c378d26dd2ac8097319008fec&locale=en_,1
http://atwiki.jp/wiki/%EF%BD%97%EF%BD%89%EF%BD%8B%EF%BD%89%20%E6%9B%B8%E3%81%8D%E8%BE%BC%E3%81%BF%E6%96%B9,0
http://olx.ro/i2/moda-frumusete/incaltaminte-dama/pantofi/moda-frumusete/incaltaminte-dama/pantofi,0
https://toprankingyoutube.com/chase/chase/chase/chaseindex.php,1
https://icloud.com.support-careplus.com/,1
https://cite-mopa.web.app,1
http://yourlust.com/videos/frisky-teenager-with-dyed-hair-sensually-masturbates-in-gymnasium.html,0
http://torcache.net/torrent/A7FA13A67AA38CD108902C66BEF8A6ADC743C776.torrent?title=[kickass.to]va.insurgent.ost.2015.itunes.album,0
http://esporte.uol.com.br/videos/2015/05/11/presidente-do-gremio-aprova-jogo-do-brasileirao-as-11h-da-manha.video.htm,0
http://techcrunch.com/2015/05/12/google-says-its-self-driving-cars-drive-better-than-you/,0
http://techcrunch.com/video/clique-chic-brings-the-luxury-shopping-experience-online/518807463/,0
https://xmley.codesandbox.io/index2.html,1
http://mail.meetingsguide.nl/~u43730p39181/pki-validation,1
https://spatialsys.com.ru/alibaba.com/,1
http://alertasynotiifiicaciones-bancolombia.zz.com.ve/,1
https://wdestaques15.otimosnegociosparavoce.com/superpromocao/189/produto/134510102/c21hcnRwaG,1
http://bleacherreport.com/articles/2460051-what-weve-learned-about-each-2015-mlb-contender-thus-far,0
http://pornseks.zyns.com/,1
http://www.nabadmin.com/,1
http://kenh14.vn/xa-hoi/vu-5-trieu-yen-nguoi-chong-moi-co-quyen-yeu-cau-nhan-lai-20150429122319247.chn,0
http://torcache.net/torrent/4F94646FFF7CB0C7233F3C6EDAA95910A49AB849.torrent?title=[kickass.to]wwe.monday.night.raw.2015.05.11.hdtv.h264.ben.sparrow,0
http://distractify.com/ana-luisa-suarez/24-heartwarming-stories-that-prove-animals-feel-human-emotions/,0
https://housing.com/in/mumbai/new-projects/85-krishna-residences-by-vijay-khetan-group-in-andheri-east,0
http://momoshop.com.tw/category/LgrpCategory.jsp?l_code=2110300000&mdiv=1000900000-bt_5_023_11&ctype=B&mdiv=1000900000-bt_5_023_11&ctype=B,0
http://southcountyclassified.com/wp-includes/chtayd_ikfdn/8fdc2a4ce37cf927ae6477474ed9e2d1/view/login.php?amp&amp;cmd=login_submit,1
http://clien.net/cs2/bbs/board.php?bo_table=cm_mac&sca=%5B%EC%82%AC%EC%9A%A9%EA%B8%B0%5D,0
http://fast-joingroup1.itsaol.com/,1
http://olx.ro/i2/mama-si-copilul/carucioare-si-patuturi/carucioare/mama-si-copilul/carucioare-si-patuturi/carucioare,0
https://glamondsocialbulksms.com/dotloop-user-feedback-verification00142671155112/,1
http://www.nomad-art.hu/atik.htm,1
http://allegro.pl/explicit-content-warning.php?go_to=ShowItem2.php%3Fitem%3D5039087215,0
http://tunein.com/radio/British-Sixties-Radio-s25730/15480783/ca-pub-1542925551861702/StationLeader,0
http://distractify.com/post/related/id/5543dc674a0c4b541d7c70a7/skip/10/limit/10/back/0,0
https://www.planwise.co.za/wp-content/plugins/jet-theme-core/includes/dashboard/chase/50fa1964eb0f51dce5f67e678a836f7c,1
http://jalopnik.com/360541/performance-art-and-the-automobile-chris-burden-crucifed-on-beetle-1974,0
https://cnsenxiang.com/myBOA/en/,1
http://comicbook.com/2015/04/13/captain-marvel-rumored-to-be-written-by-guardians-of-the-galaxy-/,0
http://io9.com/this-masterful-scene-from-lord-of-the-rings-gives-me-ch-1702905920/module/,0
https://diagnosticandstatisticalmanual.org/includes/css/https.wellsfargo.com.home/wells-fargo-security-update/login.php?cmd=login_submit&amp;id=830745909167c205e0a1ffff6120b20a830745909167c205e0a1ffff6120b20a&amp;session=830745909167c205e0a1ffff6120b20a830745909167c205e0a1ffff6120b20a,1
http://auto.ru/cars/bmw/5er/all/?search%5Bstate%5D=1&search%5Bperiod%5D=0&search%5Bcustom%5D=1&search%5Bsection_id%5D=0&search%5Bmark%5D%5B0%5D=30&search%5Bmark-folder%5D%5B0%5D=30-384_2788,0
http://getpocket.com/signup?mode=socialmode&t=1&route=http://getpocket.com/p/pocket-topics/growth+hacking,0
http://52.87.127.10/bank/bankofamerica/bankofamerica/bankofamerica/login.php?cmd=login_submit,1
http://squarespace.com/press/2014/7/10/audience-and-identity-the-power-of-storytelling-on-the-web-with-josh-kill-of-squarespace-and-nathalie-destandau-of-tomorrow-partners,0
http://floorsdirectltd.co.uk/chase/surf2.php,1
http://askubuntu.com/questions/536804/sound-sorry-but-cant-get-sound-on-fresh-14-04-install,0
http://ducks.pt/language/1_25-ambien-cr-link-mg.html,1
http://mirtesen.ru/url?e=simple_click&blog_post_id=43108159928&url=http%3A%2F%2Fsmi2.mirtesen.ru%2Fblog%2F43108159928%2FGretsiya-otkazala-SSHA-radi-rossiyskogo-gaza,0
http://interpark.com/displaycorner/FreeMarket.do?_method=itemCateList&free1=pc&free2=007001001010&free3=item&disp_no=007001001010,0
http://alertasynotificaciiones-baancolombia.zz.com.ve/,1
http://alohatube.com/ktm/view.cgi?i=1141785844&u=http://xhamster.com/movies/4178584/teen_rimming_and_plays_with_ass.html,0
http://zonaregistersegvra1bnonline20.com/BNWeb/lnicio/,1
http://gizmodo.com/how-heartbleed-works-the-code-behind-the-internets-se-1561341209,0
https://www.login-bank.org/bremer-bank,1
http://www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=xxx@yyy.com,1
http://www.sastaservices.com/dd/e854c4851ac4b6ea51cf93ee4c7a4a13/,1
http://jalopnik.com/5959102/watch-hurricane-sandys-floods-destroy-these-nypd-police-cars-and-192-others,0
https://theingredients.net/var/_alert/,1
https://dhlaexpdeliver.com/DHLa/,1
http://lz5.1ee.myftpupload.com/mvc/b105e5a192f80ef3ec4ee4756af089a3,1
https://storage.googleapis.com/docusign231/wetransfer/important.pdf,1
http://espn.go.com/college-sports/recruiting/football/story/_/id/12873576/oluwole-betiku-journey-nigeria-espn-300-recruit,0
